state,year,state_abbr,E1_real_gdp_millions_chained_2017_dollars,source_table,line_code,E2_pcpi_nominal_usd,E3_avg_unemployment,st,D_democracy_mcmc,D_democracy_mcmc_sd,D_democracy_mcmc_se,D_democracy_additive,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,E4_gini_index,source_variable,source_survey
California,2000,CA,1784320.6,SAGDP9N,1,33175,4.925,CA,0.921735528645153,0.282872476427514,0.00282872476427514,-0.237778648492005,-0.7051041,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
California,2001,CA,1784567.7,SAGDP9N,1,33915,5.4667,CA,0.931402664622355,0.284092894293395,0.00284092894293395,-0.185172644535367,-0.8219869,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
California,2002,CA,1821509.5,SAGDP9N,1,34047,6.7583,CA,0.365670393653378,0.28122395969304,0.0028122395969304,-0.565821814642002,-0.90958804,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
California,2003,CA,1895287.6,SAGDP9N,1,35191,6.8917,CA,0.333814322849998,0.28156381785799,0.0028156381785799,-0.555738497117923,-0.79571307,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
California,2004,CA,1956745.5,SAGDP9N,1,36969,6.2167,CA,0.395490200233303,0.282643324922072,0.00282643324922072,-0.698444019067605,-0.88797367,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
California,2005,CA,2042141.0,SAGDP9N,1,38737,5.3833,CA,0.410412037486563,0.287471887937954,0.00287471887937954,-0.519775368131775,-0.70925814,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
California,2006,CA,2120435.4,SAGDP9N,1,41454,4.9167,CA,0.286620911277627,0.28417768353058,0.0028417768353058,-0.662822969007242,-0.73556983,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.466,B19083_001E,ACS1
California,2007,CA,2168940.4,SAGDP9N,1,43070,5.3083,CA,0.292797678337599,0.283824125279858,0.00283824125279858,-0.688780183033907,-0.6544801,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.469,B19083_001E,ACS1
California,2008,CA,2192331.8,SAGDP9N,1,43391,7.3,CA,0.0570776155860554,0.283449692591396,0.00283449692591396,-0.936751749616294,-0.4237399,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.473,B19083_001E,ACS1
California,2009,CA,2110679.4,SAGDP9N,1,41660,11.5417,CA,0.0541604647669639,0.283231885266446,0.00283231885266446,-0.94703153853771,-0.25589922,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.467,B19083_001E,ACS1
California,2010,CA,2153852.8,SAGDP9N,1,43137,12.4583,CA,0.419351352956709,0.284712167937824,0.00284712167937824,-0.814353131307563,-0.17324015,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.471,B19083_001E,ACS1
California,2011,CA,2192887.2,SAGDP9N,1,45508,11.8917,CA,0.410377634632901,0.285432483191136,0.00285432483191136,-0.817014511637104,,,,,,,,,,,,,,,,,,,0,0,0,,0.4812,B19083_001E,ACS1
California,2012,CA,2255437.3,SAGDP9N,1,47793,10.525,CA,1.00928097077925,0.28661621638966,0.0028661621638966,0.173613875146247,,,,,,,,,,,,,,,,,,,0,0,0,,0.4822,B19083_001E,ACS1
California,2013,CA,2340335.3,SAGDP9N,1,48074,9.0333,CA,1.00585571855864,0.279675263589736,0.00279675263589736,0.206578187077729,,,,,,,,,,,,,,,,,,,0,0,0,,0.4903,B19083_001E,ACS1
California,2014,CA,2428675.7,SAGDP9N,1,50617,7.5667,CA,0.955462680332871,0.285890533398514,0.00285890533398514,0.465594590545445,,,,,,,,,,,,,,,,,,,0,0,0,,0.489,B19083_001E,ACS1
California,2015,CA,2545979.5,SAGDP9N,1,53816,6.225,CA,0.959888191697495,0.282643227716517,0.00282643227716517,0.465594590545445,,,,,,,,,,,,,,,,,,,0,0,0,,0.4876,B19083_001E,ACS1
California,2016,CA,2623711.7,SAGDP9N,1,55862,5.5167,CA,0.67251803894309,0.282593034641734,0.00282593034641734,1.00091423750456,,,,,,,,,,,,,,,,,,,0,0,0,,0.4899,B19083_001E,ACS1
California,2017,CA,2740550.3,SAGDP9N,1,58214,4.8333,CA,0.674827352998528,0.28407179119446,0.0028407179119446,1.00091423750456,,0.25442266,0.22452001,0.46954236,0.46153806,0.97111106,0.69000713,0.8383771,0.6778666,0.2823289,0.231096,0.4865851,0.091698,0.0891062,0.1045767,0.1786877,0.1371167,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4866,B19083_001E,ACS1
California,2018,CA,2850970.3,SAGDP9N,1,60984,4.2583,CA,1.06081930865315,0.285739773395248,0.00285739773395248,1.33210141545566,,,,,,,,,,,,,,,,,,,0,0,0,,0.4912,B19083_001E,ACS1
California,2019,CA,2969609.0,SAGDP9N,1,64219,4.1,CA,1.06147128392101,0.282078810831539,0.00282078810831539,1.33210141545566,,0.24928005,0.23009966,0.44058743,0.45668061,0.95229425,0.6496281,0.79482072,0.66132711,0.26770813,0.18681928,0.4889928,0.07783975,0.08640517,0.09870118,0.17789398,0.14539593,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4866,B19083_001E,ACS1
California,2020,CA,2933320.2,SAGDP9N,1,70065,10.1917,CA,1.02997906961519,0.287329375055385,0.00287329375055385,1.5361608344889,,,,,,,,,,,,,,,,,,,0,0,0,,,,
California,2021,CA,3154188.6,SAGDP9N,1,76887,7.325,CA,1.05048694445256,0.28437791576211,0.0028437791576211,1.65081630977538,,0.18313015,0.18326669,0.3903199,0.46076255,0.94947049,0.64014094,0.80710778,0.65495312,0.27168384,0.2278391,0.58413976,0.07704098,0.10083366,0.08185274,0.15197121,0.15640682,0.28999849,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4924,B19083_001E,ACS1
California,2022,CA,3184007.8,SAGDP9N,1,76741,4.275,CA,1.17533479632759,0.284132497473263,0.00284132497473263,1.78045659599648,,,,,,,,,,,,,,,,,,,0,0,0,,0.4953,B19083_001E,ACS1
California,2023,CA,3248656.6,SAGDP9N,1,80771,4.7417,CA,1.17408704227065,0.284448492784318,0.00284448492784318,1.78045659599648,,0.2407034,0.2112691,0.4200826,0.5082352,0.9620524,0.6699674,0.7855844,0.6544725,0.2700548,0.1902811,0.4909708,0.073048,0.0770777,0.0803877,0.1801377,0.1705692,0.3412228,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.487,B19083_001E,ACS1
Colorado,2000,CO,238739.3,SAGDP9N,1,33872,2.7417,CO,1.16246781131256,0.287520749283579,0.00287520749283579,0.664446615490861,0.83338803,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Colorado,2001,CO,242650.1,SAGDP9N,1,34812,3.8167,CO,1.1633853069056,0.285091915905778,0.00285091915905778,0.659024339941136,0.19755779,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Colorado,2002,CO,243701.9,SAGDP9N,1,34405,5.6833,CO,1.1751195114382,0.283214841391508,0.00283214841391508,0.677953439629668,0.27905276,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Colorado,2003,CO,246017.4,SAGDP9N,1,34757,6.1083,CO,1.08501239629688,0.282143897542265,0.00282143897542266,0.42206614355524,0.23778997,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Colorado,2004,CO,250069.3,SAGDP9N,1,35753,5.5667,CO,1.06204675250933,0.285410214950389,0.00285410214950389,0.343012843087537,0.38651258,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Colorado,2005,CO,261992.9,SAGDP9N,1,37619,5.075,CO,1.06121258336502,0.285639392165232,0.00285639392165232,0.346937917467954,0.5823415,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Colorado,2006,CO,268190.8,SAGDP9N,1,39869,4.275,CO,1.26737672008354,0.285484504352553,0.00285484504352553,0.468710224255977,0.40015948,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.45,B19083_001E,ACS1
Colorado,2007,CO,278733.8,SAGDP9N,1,41760,3.7,CO,1.27665504521137,0.285342792438618,0.00285342792438618,0.477919709669181,0.2884037,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.452,B19083_001E,ACS1
Colorado,2008,CO,281803.3,SAGDP9N,1,42961,4.875,CO,0.803454289834917,0.281664147927794,0.00281664147927794,0.184447488187985,0.13212693,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.457,B19083_001E,ACS1
Colorado,2009,CO,275659.1,SAGDP9N,1,40258,7.875,CO,0.814014119316749,0.284446946720858,0.00284446946720858,0.195250977694288,0.30512714,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.453,B19083_001E,ACS1
Colorado,2010,CO,279385.6,SAGDP9N,1,40827,9.1417,CO,1.092714487396,0.283004362043741,0.00283004362043741,0.72282870549447,0.2877293,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.457,B19083_001E,ACS1
Colorado,2011,CO,283963.8,SAGDP9N,1,43735,8.6917,CO,1.0894595363111,0.288151058864389,0.00288151058864389,0.719489143185076,,,,,,,,,,,,,,,,,,,0,0,0,,0.4588,B19083_001E,ACS1
Colorado,2012,CO,289339.5,SAGDP9N,1,45495,8,CO,1.1210953295716,0.285716834903017,0.00285716834903018,0.973900225675096,,,,,,,,,,,,,,,,,,,0,0,0,,0.4579,B19083_001E,ACS1
Colorado,2013,CO,301484.1,SAGDP9N,1,47088,6.75,CO,1.21520559303304,0.286615969826852,0.00286615969826852,1.48579751746824,,,,,,,,,,,,,,,,,,,0,0,0,,0.4614,B19083_001E,ACS1
Colorado,2014,CO,315399.0,SAGDP9N,1,50251,4.9833,CO,1.2034284970688,0.283975551157581,0.00283975551157581,1.53379494787235,,,,,,,,,,,,,,,,,,,0,0,0,,0.4584,B19083_001E,ACS1
Colorado,2015,CO,330526.1,SAGDP9N,1,51401,3.7417,CO,1.20234939272883,0.288065906791898,0.00288065906791898,1.53379494787235,,,,,,,,,,,,,,,,,,,0,0,0,,0.458,B19083_001E,ACS1
Colorado,2016,CO,337685.2,SAGDP9N,1,51312,3.1333,CO,0.866814428904727,0.282151651277453,0.00282151651277453,1.27077760315058,,,,,,,,,,,,,,,,,,,0,0,0,,0.4586,B19083_001E,ACS1
Colorado,2017,CO,350209.1,SAGDP9N,1,54176,2.6083,CO,0.865299984086662,0.28675752880574,0.0028675752880574,1.27077760315058,,0.3240578,0.25560567,0.55476944,0.6125592,0.98438889,0.76006352,0.8968322,0.7681131,0.3418025,0.2068994,0.6019641,0.1425611,0.1269956,0.1111703,0.2127758,0.1544031,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4553,B19083_001E,ACS1
Colorado,2018,CO,365204.5,SAGDP9N,1,57798,3.05,CO,1.24702976694193,0.284073007744114,0.00284073007744114,2.1309891026086,,,,,,,,,,,,,,,,,,,0,0,0,,0.4561,B19083_001E,ACS1
Colorado,2019,CO,383725.6,SAGDP9N,1,61278,2.6667,CO,1.26879983477484,0.285203984613011,0.00285203984613011,2.24564457789507,,0.42245179,0.33363695,0.64981965,0.63577546,0.99416952,0.80091454,0.91983486,0.81318641,0.34902919,0.22987397,0.65852219,0.11410176,0.14217428,0.14461278,0.25315234,0.23671118,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4548,B19083_001E,ACS1
Colorado,2020,CO,380188.8,SAGDP9N,1,64671,6.7833,CO,1.15181160460484,0.285081231668675,0.00285081231668675,2.78472214417034,,,,,,,,,,,,,,,,,,,0,0,0,,,,
Colorado,2021,CO,406451.9,SAGDP9N,1,71676,5.4833,CO,1.15282450423088,0.287584049848524,0.00287584049848524,2.78472214417034,,0.26173744,0.27358516,0.55509337,0.58861128,0.96428699,0.70658837,0.83334761,0.73644084,0.36292484,0.23641782,0.7197678,0.12905754,0.10709976,0.12248507,0.20733321,0.26631574,0.32754717,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4604,B19083_001E,ACS1
Colorado,2022,CO,418818.8,SAGDP9N,1,76544,3.0667,CO,1.39517095446561,0.284803410249083,0.00284803410249083,2.68906653644033,,,,,,,,,,,,,,,,,,,0,0,0,,0.4566,B19083_001E,ACS1
Colorado,2023,CO,437056.0,SAGDP9N,1,79746,3.15,CO,1.3948023497249,0.288705005174502,0.00288705005174502,2.68906653644033,,0.3465381,0.3229072,0.6199477,0.6741747,0.9882965,0.8047994,0.8212721,0.7873104,0.3786903,0.2516231,0.6664218,0.1005117,0.1514408,0.1137726,0.2219281,0.2413301,0.4778262,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4575,B19083_001E,ACS1
Connecticut,2000,CT,233874.2,SAGDP9N,1,42857,2.1083,CT,0.24469215809448,0.286779945855687,0.00286779945855687,-0.792943750499797,0.97483945,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Connecticut,2001,CT,236338.1,SAGDP9N,1,45032,2.875,CT,0.247099588163474,0.284835455150236,0.00284835455150236,-0.783977091002904,0.8133112,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Connecticut,2002,CT,234307.3,SAGDP9N,1,44656,4.4,CT,0.398213327300785,0.283915728917456,0.00283915728917456,-0.768115145504294,0.6485653,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Connecticut,2003,CT,236719.1,SAGDP9N,1,44898,5.45,CT,0.388384517723916,0.28105120567805,0.0028105120567805,-0.798461498933404,0.32070857,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Connecticut,2004,CT,252680.8,SAGDP9N,1,47098,5.0917,CT,-0.117994297314193,0.285107905648298,0.00285107905648298,-1.00547276006975,0.2726983,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Connecticut,2005,CT,258203.7,SAGDP9N,1,49424,4.8,CT,-0.126130592628866,0.286535380568011,0.00286535380568011,-1.01985643892867,0.30153948,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Connecticut,2006,CT,269478.6,SAGDP9N,1,53224,4.425,CT,0.512037299136999,0.282554857605332,0.00282554857605332,-0.662272476106334,0.31096518,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.48,B19083_001E,ACS1
Connecticut,2007,CT,278485.4,SAGDP9N,1,57112,4.45,CT,0.51662772467693,0.282835636378729,0.00282835636378729,-0.67288384494593,0.46931282,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.481,B19083_001E,ACS1
Connecticut,2008,CT,277793.2,SAGDP9N,1,60543,5.65,CT,0.556648149157985,0.284461151609538,0.00284461151609538,-0.690813542891082,0.55253386,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.486,B19083_001E,ACS1
Connecticut,2009,CT,265530.8,SAGDP9N,1,59586,8.325,CT,0.566485858854647,0.28195453456792,0.0028195453456792,-0.669507639042628,0.66602135,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.48,B19083_001E,ACS1
Connecticut,2010,CT,266773.4,SAGDP9N,1,61392,9.5583,CT,0.737384753318073,0.283718506804588,0.00283718506804588,-0.324017753004865,0.6805474,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.486,B19083_001E,ACS1
Connecticut,2011,CT,261555.8,SAGDP9N,1,62964,9.0167,CT,0.748653137693634,0.283120437968752,0.00283120437968752,-0.250392152405257,,,,,,,,,,,,,,,,,,,0,0,0,,0.4859,B19083_001E,ACS1
Connecticut,2012,CT,263649.9,SAGDP9N,1,63556,8.3583,CT,0.696348262624034,0.284587871619407,0.00284587871619407,0.0635762346173699,,,,,,,,,,,,,,,,,,,0,0,0,,0.4915,B19083_001E,ACS1
Connecticut,2013,CT,258911.0,SAGDP9N,1,62000,7.95,CT,0.689678531256695,0.286661069495067,0.00286661069495067,0.185468379197592,,,,,,,,,,,,,,,,,,,0,0,0,,0.4994,B19083_001E,ACS1
Connecticut,2014,CT,260605.8,SAGDP9N,1,64484,6.6167,CT,0.676606744806797,0.280392221042102,0.00280392221042102,0.423245971350169,,,,,,,,,,,,,,,,,,,0,0,0,,0.5005,B19083_001E,ACS1
Connecticut,2015,CT,268869.8,SAGDP9N,1,66222,5.6167,CT,0.678693898298645,0.284643052064954,0.00284643052064954,0.423245971350169,,,,,,,,,,,,,,,,,,,0,0,0,,0.4916,B19083_001E,ACS1
Connecticut,2016,CT,268196.2,SAGDP9N,1,67551,4.8667,CT,0.212032593840099,0.284105147383425,0.00284105147383425,0.590051284875238,,,,,,,,,,,,,,,,,,,0,0,0,,0.4945,B19083_001E,ACS1
Connecticut,2017,CT,273875.1,SAGDP9N,1,69147,4.4167,CT,0.209744593932849,0.28199288424206,0.0028199288424206,0.590051284875238,,0.31751188,0.26287278,0.53023674,0.47603668,0.98024833,0.73339913,0.8359991,0.7169171,0.3671092,0.2279267,0.5135213,0.1216133,0.0898126,0.117955,0.1805798,0.1491175,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4943,B19083_001E,ACS1
Connecticut,2018,CT,274582.8,SAGDP9N,1,72159,3.8833,CT,0.0471497784590467,0.282506727913286,0.00282506727913286,0.645254112214046,,,,,,,,,,,,,,,,,,,0,0,0,,0.5014,B19083_001E,ACS1
Connecticut,2019,CT,275225.4,SAGDP9N,1,74176,3.5917,CT,0.0420331430270096,0.283324709724198,0.00283324709724198,0.645254112214046,,0.31406719,0.32618442,0.54604913,0.50470304,0.9911498,0.79910486,0.84889218,0.67295365,0.36081032,0.17179906,0.53363767,0.12743739,0.09055376,0.13270982,0.24175871,0.16165124,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.5024,B19083_001E,ACS1
Connecticut,2020,CT,260765.2,SAGDP9N,1,76779,8,CT,0.286913218126452,0.282818398498464,0.00282818398498464,1.1689720437811,,,,,,,,,,,,,,,,,,,0,0,0,,,,
Connecticut,2021,CT,269838.7,SAGDP9N,1,81692,6.3833,CT,0.314271103218499,0.282862633966503,0.00282862633966503,1.28362751906757,,0.28805603,0.223919,0.61493533,0.50198316,0.9750259,0.70679212,0.8947517,0.78163664,0.30186048,0.19754463,0.56916429,0.10073433,0.13472326,0.09701527,0.20210198,0.2015195,0.40698291,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4985,B19083_001E,ACS1
Connecticut,2022,CT,278975.9,SAGDP9N,1,84777,4.0917,CT,0.644093760939292,0.282924984479661,0.00282924984479661,1.31900355150497,,,,,,,,,,,,,,,,,,,0,0,0,,0.5008,B19083_001E,ACS1
Connecticut,2023,CT,286628.4,SAGDP9N,1,89307,3.7083,CT,0.657581988402957,0.284818915661332,0.00284818915661332,1.54831450207793,,0.3737887,0.3322204,0.5859021,0.5246509,0.9873265,0.7368222,0.8520027,0.7635678,0.3129978,0.1175291,0.5397179,0.1183532,0.0734266,0.1155324,0.1715302,0.2051042,0.4232728,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,0.4954,B19083_001E,ACS1
Delaware,2000,DE,63388.8,SAGDP9N,1,33810,3.6083,DE,-0.372661387593956,0.281261775614531,0.00281261775614531,-0.568725469362,0.29608452,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Delaware,2001,DE,65724.8,SAGDP9N,1,36917,3.575,DE,-0.371137565340139,0.284319978638773,0.00284319978638773,-0.56947216885585,0.019847061,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Delaware,2002,DE,63702.5,SAGDP9N,1,37660,4.2667,DE,0.0868750738024986,0.284410871568963,0.00284410871568963,-0.380110426759858,-0.0428824,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Delaware,2003,DE,64316.8,SAGDP9N,1,37985,4.4667,DE,0.114785882327402,0.281860701604833,0.00281860701604833,-0.349301847214226,0.07459678,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Delaware,2004,DE,67735.5,SAGDP9N,1,38843,4.3,DE,-0.277836881725127,0.287873826129998,0.00287873826129998,-0.447073095727085,0.24790098,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Delaware,2005,DE,66381.2,SAGDP9N,1,39133,4.5083,DE,-0.272364086699924,0.290332511501785,0.00290332511501785,-0.441713073485978,0.41663507,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,,,
Delaware,2006,DE,68411.8,SAGDP9N,1,40736,3.9083,DE,-0.190312258463238,0.284718240607593,0.00284718240607594,-0.412391090019445,0.24994844,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.434,B19083_001E,ACS1
Delaware,2007,DE,68132.4,SAGDP9N,1,41539,3.6083,DE,-0.194565024970894,0.285162421604946,0.00285162421604946,-0.417695304107016,0.28733307,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.435,B19083_001E,ACS1
Delaware,2008,DE,65771.3,SAGDP9N,1,41254,5.0333,DE,0.120532303656855,0.287476127453838,0.00287476127453838,-0.176649018616709,0.27723685,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.447,B19083_001E,ACS1
Delaware,2009,DE,69186.2,SAGDP9N,1,41056,8.3417,DE,0.128523675837786,0.282945865548535,0.00282945865548535,-0.164842711654268,0.44806406,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.434,B19083_001E,ACS1
Delaware,2010,DE,68291.9,SAGDP9N,1,41100,8.6583,DE,0.663524278024328,0.282635296384897,0.00282635296384897,0.20002689591099,0.45570484,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,0.44,B19083_001E,ACS1
Delaware,2011,DE,71103.5,SAGDP9N,1,43779,7.6083,DE,0.670172563355447,0.287623414860542,0.00287623414860542,0.201690497753281,,,,,,,,,,,,,,,,,,,0,0,0,,0.4404,B19083_001E,ACS1
Delaware,2012,DE,70562.4,SAGDP9N,1,43771,7.0667,DE,0.604732844419364,0.282480065277193,0.00282480065277193,0.230400640794582,,,,,,,,,,,,,,,,,,,0,0,0,,0.4356,B19083_001E,ACS1
Delaware,2013,DE,68656.8,SAGDP9N,1,43943,6.6083,DE,0.610681389894637,0.285639499278659,0.00285639499278659,0.236399701138498,,,,,,,,,,,,,,,,,,,0,0,0,,0.4513,B19083_001E,ACS1
Delaware,2014,DE,73961.7,SAGDP9N,1,45359,5.6083,DE,0.392532193964663,0.287258371182518,0.00287258371182518,0.589821764577083,,,,,,,,,,,,,,,,,,,0,0,0,,0.4494,B19083_001E,ACS1
